Teams,FT Score,HT Score,Bookmaker,Home Odds,Handicap,Away Odds,Timestamp
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,澳*,1.12,-0.5,0.74,20250104192318
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,澳*,1.04,-0.5,0.82,20250104191747
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,澳*,0.88,-0.75,0.98,20250104185638
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,澳*,0.86,-0.75,1.0,20250104184242
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,澳*,1.0,-0.5,0.86,20250104181538
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,澳*,0.99,-0.5,0.87,20250104181449
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,澳*,1.0,-0.5,0.86,20250104173820
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,澳*,0.98,-0.5,0.88,20250104154631
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,澳*,0.94,-0.5,0.92,20250104130036
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,澳*,0.98,-0.5,0.88,20250104051932
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,澳*,0.92,-0.5,0.94,20250104051542
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,澳*,0.96,-0.5,0.9,20250104051317
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,澳*,1.08,-0.25,0.78,20250104041717
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,澳*,0.91,-0.25,0.95,20250101071311
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,澳*,0.89,-0.25,0.97,20241231071400
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,澳*,0.82,-0.25,1.04,20241230203558
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,Crow*,0.97,-0.75,0.92,20250104202941
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,Crow*,0.94,-0.75,0.95,20250104202800
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,Crow*,0.93,-0.75,0.96,20250104202428
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,Crow*,0.92,-0.75,0.97,20250104202222
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,Crow*,0.91,-0.75,0.98,20250104200703
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,Crow*,0.92,-0.75,0.97,20250104200117
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,Crow*,0.91,-0.75,0.98,20250104195746
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,Crow*,0.92,-0.75,0.97,20250104195618
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,Crow*,0.93,-0.75,0.96,20250104194910
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,Crow*,0.92,-0.75,0.97,20250104194323
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,Crow*,0.91,-0.75,0.98,20250104194157
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,Crow*,0.89,-0.75,1.0,20250104193239
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,Crow*,0.9,-0.75,0.99,20250104193112
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,Crow*,0.92,-0.75,0.97,20250104192747
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,Crow*,0.93,-0.75,0.96,20250104192703
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,Crow*,0.94,-0.75,0.95,20250104192414
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,Crow*,0.95,-0.75,0.94,20250104192125
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,Crow*,0.93,-0.75,0.96,20250104192042
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,Crow*,0.9,-0.75,0.99,20250104192001
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,Crow*,0.88,-0.75,1.01,20250104191920
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,Crow*,0.86,-0.75,1.03,20250104191838
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,Crow*,1.05,-0.5,0.84,20250104191712
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,Crow*,1.04,-0.5,0.85,20250104191506
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,Crow*,1.05,-0.5,0.84,20250104191424
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,Crow*,0.85,-0.75,1.04,20250104191336
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,Crow*,0.87,-0.75,1.02,20250104190805
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,Crow*,0.88,-0.75,1.01,20250104190024
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,Crow*,0.89,-0.75,1.0,20250104185726
托特纳姆热刺 vs 纽卡斯尔联,1-2,1-2,Crow*,0.9,-0.75,0.99,20250104184332
