Teams,FT Score,HT Score,Bookmaker,Home Odds,Handicap,Away Odds,Timestamp
南安普敦 vs 布伦特福德,0-5,0-1,澳*,1.01,-0.25,0.85,20250104222806
南安普敦 vs 布伦特福德,0-5,0-1,澳*,0.94,-0.25,0.92,20250104211740
南安普敦 vs 布伦特福德,0-5,0-1,澳*,1.0,-0.25,0.86,20250104171716
南安普敦 vs 布伦特福德,0-5,0-1,澳*,0.9,-0.25,0.96,20250104061656
南安普敦 vs 布伦特福德,0-5,0-1,澳*,1.12,0.0,0.74,20250104041804
南安普敦 vs 布伦特福德,0-5,0-1,澳*,1.02,0.0,0.84,20241231095254
南安普敦 vs 布伦特福德,0-5,0-1,澳*,1.01,0.0,0.85,20241230204026
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,1.01,-0.25,0.88,20250104225924
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,1.0,-0.25,0.89,20250104225541
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,1.02,-0.25,0.87,20250104225501
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,1.03,-0.25,0.86,20250104224625
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,1.02,-0.25,0.87,20250104222619
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,1.03,-0.25,0.86,20250104222136
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,1.04,-0.25,0.85,20250104220207
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,1.03,-0.25,0.86,20250104220126
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,1.02,-0.25,0.87,20250104215800
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,1.04,-0.25,0.85,20250104215640
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,1.05,-0.25,0.84,20250104215241
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,1.0,-0.25,0.89,20250104215058
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,0.99,-0.25,0.9,20250104214859
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,0.97,-0.25,0.92,20250104214704
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,0.98,-0.25,0.91,20250104213539
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,0.97,-0.25,0.92,20250104212206
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,0.96,-0.25,0.93,20250104210820
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,0.95,-0.25,0.94,20250104210533
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,0.96,-0.25,0.93,20250104203554
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,0.95,-0.25,0.94,20250104203512
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,0.96,-0.25,0.93,20250104200245
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,0.98,-0.25,0.91,20250104195117
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,0.97,-0.25,0.92,20250104194701
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,1.02,-0.25,0.87,20250104194035
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,1.01,-0.25,0.88,20250104193239
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,1.03,-0.25,0.86,20250104182332
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,1.02,-0.25,0.87,20250104182248
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,1.03,-0.25,0.86,20250104181612
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,1.04,-0.25,0.85,20250104172329
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,1.05,-0.25,0.84,20250104171917
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,1.03,-0.25,0.86,20250104171834
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,1.04,-0.25,0.85,20250104171708
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,1.01,-0.25,0.88,20250104171546
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,0.93,-0.25,0.96,20250104171503
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,0.95,-0.25,0.94,20250104165217
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,0.96,-0.25,0.93,20250104162631
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,0.95,-0.25,0.94,20250104152354
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,0.94,-0.25,0.95,20250104140134
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,0.95,-0.25,0.94,20250104123620
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,0.94,-0.25,0.95,20250104122846
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,0.95,-0.25,0.94,20250104121604
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,0.94,-0.25,0.95,20250104104041
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,0.93,-0.25,0.96,20250104063607
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,0.92,-0.25,0.97,20250104053442
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,0.92,-0.25,0.96,20250104042438
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,0.83,-0.25,1.05,20250104003243
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,0.82,-0.25,1.06,20250103230203
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,1.13,0.0,0.76,20250103225639
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,1.08,0.0,0.8,20250103220854
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,1.05,0.0,0.83,20250103003831
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,1.02,0.0,0.86,20241230082912
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,0.96,0.0,0.92,20241228161449
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,1.0,0.0,0.88,20241228055144
南安普敦 vs 布伦特福德,0-5,0-1,Crow*,1.03,0.0,0.85,20241227222007
南安普敦 vs 布伦特福德,0-5,0-1,36*,1.0,-0.25,0.9,20250104225638
南安普敦 vs 布伦特福德,0-5,0-1,36*,1.01,-0.25,0.89,20250104224517
南安普敦 vs 布伦特福德,0-5,0-1,36*,1.04,-0.25,0.89,20250104220352
南安普敦 vs 布伦特福德,0-5,0-1,36*,1.03,-0.25,0.9,20250104215731
南安普敦 vs 布伦特福德,0-5,0-1,36*,1.06,-0.25,0.87,20250104215543
南安普敦 vs 布伦特福德,0-5,0-1,36*,0.99,-0.25,0.94,20250104215114
南安普敦 vs 布伦特福德,0-5,0-1,36*,0.98,-0.25,0.95,20250104212334
南安普敦 vs 布伦特福德,0-5,0-1,36*,0.97,-0.25,0.96,20250104211255
南安普敦 vs 布伦特福德,0-5,0-1,36*,0.96,-0.25,0.97,20250104210528
南安普敦 vs 布伦特福德,0-5,0-1,36*,0.97,-0.25,0.96,20250104205934
南安普敦 vs 布伦特福德,0-5,0-1,36*,0.98,-0.25,0.95,20250104200207
南安普敦 vs 布伦特福德,0-5,0-1,36*,0.99,-0.25,0.94,20250104195026
南安普敦 vs 布伦特福德,0-5,0-1,36*,1.01,-0.25,0.92,20250104194836
南安普敦 vs 布伦特福德,0-5,0-1,36*,1.04,-0.25,0.89,20250104194456
南安普敦 vs 布伦特福德,0-5,0-1,36*,1.02,-0.25,0.91,20250104193539
南安普敦 vs 布伦特福德,0-5,0-1,36*,1.04,-0.25,0.89,20250104181652
南安普敦 vs 布伦特福德,0-5,0-1,36*,1.05,-0.25,0.88,20250104172210
南安普敦 vs 布伦特福德,0-5,0-1,36*,1.04,-0.25,0.89,20250104172020
南安普敦 vs 布伦特福德,0-5,0-1,36*,1.02,-0.25,0.91,20250104171825
南安普敦 vs 布伦特福德,0-5,0-1,36*,0.96,-0.25,0.97,20250104165443
南安普敦 vs 布伦特福德,0-5,0-1,36*,0.97,-0.25,0.96,20250104165100
南安普敦 vs 布伦特福德,0-5,0-1,36*,0.98,-0.25,0.95,20250104163200
南安普敦 vs 布伦特福德,0-5,0-1,36*,0.96,-0.25,0.97,20250104152604
南安普敦 vs 布伦特福德,0-5,0-1,36*,0.95,-0.25,0.98,20250104145336
南安普敦 vs 布伦特福德,0-5,0-1,36*,0.94,-0.25,0.99,20250104134200
南安普敦 vs 布伦特福德,0-5,0-1,36*,0.95,-0.25,0.98,20250104125139
南安普敦 vs 布伦特福德,0-5,0-1,36*,0.95,-0.25,0.95,20250104125112
南安普敦 vs 布伦特福德,0-5,0-1,36*,0.95,-0.25,0.98,20250104124911
南安普敦 vs 布伦特福德,0-5,0-1,36*,0.95,-0.25,0.95,20250104110609
南安普敦 vs 布伦特福德,0-5,0-1,36*,0.92,-0.25,0.98,20250104061034
南安普敦 vs 布伦特福德,0-5,0-1,36*,0.95,-0.25,0.95,20250104044923
