Teams,FT Score,HT Score,Bookmaker,Home Odds,Handicap,Away Odds,Timestamp
西班牙人 vs 皇家马德里,1-0,0-0,澳*,1.0,-1.5,0.86,20250202023043
西班牙人 vs 皇家马德里,1-0,0-0,澳*,0.92,-1.5,0.94,20250202011041
西班牙人 vs 皇家马德里,1-0,0-0,澳*,0.9,-1.5,0.96,20250201221618
西班牙人 vs 皇家马德里,1-0,0-0,澳*,0.88,-1.5,0.98,20250201190037
西班牙人 vs 皇家马德里,1-0,0-0,澳*,0.84,-1.5,1.02,20250201152252
西班牙人 vs 皇家马德里,1-0,0-0,澳*,0.92,-1.5,0.94,20250201130015
西班牙人 vs 皇家马德里,1-0,0-0,澳*,1.0,-1.5,0.86,20250131080520
西班牙人 vs 皇家马德里,1-0,0-0,澳*,0.9,-1.5,0.96,20250127220157
西班牙人 vs 皇家马德里,1-0,0-0,Crow*,1.03,-1.5,0.86,20250202035919
西班牙人 vs 皇家马德里,1-0,0-0,Crow*,1.02,-1.5,0.87,20250202034444
西班牙人 vs 皇家马德里,1-0,0-0,Crow*,1.01,-1.5,0.88,20250202034014
西班牙人 vs 皇家马德里,1-0,0-0,Crow*,1.02,-1.5,0.87,20250202033907
西班牙人 vs 皇家马德里,1-0,0-0,Crow*,1.01,-1.5,0.88,20250202033545
西班牙人 vs 皇家马德里,1-0,0-0,Crow*,1.0,-1.5,0.89,20250202033511
西班牙人 vs 皇家马德里,1-0,0-0,Crow*,0.98,-1.5,0.91,20250202033255
西班牙人 vs 皇家马德里,1-0,0-0,Crow*,0.97,-1.5,0.92,20250202032132
西班牙人 vs 皇家马德里,1-0,0-0,Crow*,0.96,-1.5,0.93,20250202032023
西班牙人 vs 皇家马德里,1-0,0-0,Crow*,0.97,-1.5,0.92,20250202030755
西班牙人 vs 皇家马德里,1-0,0-0,Crow*,0.99,-1.5,0.9,20250202025920
西班牙人 vs 皇家马德里,1-0,0-0,Crow*,1.0,-1.5,0.89,20250202025845
西班牙人 vs 皇家马德里,1-0,0-0,Crow*,0.99,-1.5,0.9,20250202025623
西班牙人 vs 皇家马德里,1-0,0-0,Crow*,0.98,-1.5,0.91,20250202025548
西班牙人 vs 皇家马德里,1-0,0-0,Crow*,0.97,-1.5,0.92,20250202025437
西班牙人 vs 皇家马德里,1-0,0-0,Crow*,1.01,-1.5,0.88,20250202025326
西班牙人 vs 皇家马德里,1-0,0-0,Crow*,1.02,-1.5,0.87,20250202025140
西班牙人 vs 皇家马德里,1-0,0-0,Crow*,1.03,-1.5,0.86,20250202025105
西班牙人 vs 皇家马德里,1-0,0-0,Crow*,1.04,-1.5,0.85,20250202025030
西班牙人 vs 皇家马德里,1-0,0-0,Crow*,1.03,-1.5,0.86,20250202024544
西班牙人 vs 皇家马德里,1-0,0-0,Crow*,1.02,-1.5,0.87,20250202022819
西班牙人 vs 皇家马德里,1-0,0-0,Crow*,1.01,-1.5,0.88,20250202022522
