Teams,FT Score,HT Score,Bookmaker,Home Odds,Handicap,Away Odds,Timestamp
奥萨苏纳 vs 巴列卡诺,1-1,0-1,澳*,0.96,0.25,0.9,20250120003133
奥萨苏纳 vs 巴列卡诺,1-1,0-1,澳*,0.98,0.25,0.88,20250119130239
奥萨苏纳 vs 巴列卡诺,1-1,0-1,澳*,0.87,0.25,0.99,20250118071157
奥萨苏纳 vs 巴列卡诺,1-1,0-1,澳*,0.84,0.25,1.02,20250117062917
奥萨苏纳 vs 巴列卡诺,1-1,0-1,澳*,0.92,0.25,0.94,20250112180201
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,1.01,0.25,0.88,20250120012829
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,1.0,0.25,0.89,20250120012754
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.99,0.25,0.9,20250120012720
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,1.01,0.25,0.88,20250120012248
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,1.0,0.25,0.89,20250120012028
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.99,0.25,0.9,20250120011839
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.98,0.25,0.91,20250120011619
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.94,0.25,0.95,20250120010949
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.95,0.25,0.94,20250120010913
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.94,0.25,0.95,20250120010838
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,1.02,0.25,0.87,20250120010631
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,1.01,0.25,0.88,20250120010556
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,1.0,0.25,0.89,20250120010147
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.99,0.25,0.9,20250120005141
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.98,0.25,0.91,20250120005106
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.99,0.25,0.9,20250120003621
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.98,0.25,0.91,20250120003507
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.97,0.25,0.92,20250120002717
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.96,0.25,0.93,20250120002449
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.98,0.25,0.91,20250120001809
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.97,0.25,0.92,20250120001655
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,1.0,0.25,0.89,20250119234750
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.98,0.25,0.91,20250119234513
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.99,0.25,0.9,20250119220635
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,1.0,0.25,0.89,20250119215559
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.99,0.25,0.9,20250119211132
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.98,0.25,0.91,20250119211049
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.99,0.25,0.9,20250119192443
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,1.0,0.25,0.89,20250119190720
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.98,0.25,0.91,20250119190636
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.99,0.25,0.9,20250119180744
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,1.0,0.25,0.89,20250119180656
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.98,0.25,0.91,20250119175811
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.97,0.25,0.92,20250119172638
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.99,0.25,0.9,20250119171940
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,1.01,0.25,0.88,20250119171852
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,1.02,0.25,0.87,20250119171459
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,1.04,0.25,0.85,20250119152329
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,1.03,0.25,0.86,20250119151449
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,1.02,0.25,0.87,20250119140357
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,1.01,0.25,0.88,20250119131253
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,1.02,0.25,0.87,20250119130045
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,1.01,0.25,0.88,20250119125959
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,1.0,0.25,0.89,20250119125743
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.91,0.25,0.98,20250119125657
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.95,0.25,0.94,20250119124406
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.94,0.25,0.95,20250119120920
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.91,0.25,0.98,20250119104828
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.89,0.25,1.0,20250119104543
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.88,0.25,1.01,20250119030245
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.88,0.25,1.0,20250117201527
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.86,0.25,1.02,20250117012912
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.89,0.25,0.99,20250116172602
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.92,0.25,0.96,20250116172451
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.95,0.25,0.93,20250112220618
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.93,0.25,0.95,20250111193801
奥萨苏纳 vs 巴列卡诺,1-1,0-1,Crow*,0.87,0.25,1.01,20250103210918
奥萨苏纳 vs 巴列卡诺,1-1,0-1,36*,0.92,0.25,0.98,20250120011123
