Teams,FT Score,HT Score,Bookmaker,Home Odds,Handicap,Away Odds,Timestamp
西班牙人 vs 巴拉多利德,2-1,1-0,澳*,0.98,0.75,0.88,20250117235744
西班牙人 vs 巴拉多利德,2-1,1-0,澳*,1.0,0.75,0.86,20250117142326
西班牙人 vs 巴拉多利德,2-1,1-0,澳*,0.91,0.5,0.95,20250112175355
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,0.82,0.5,1.07,20250118035658
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,0.83,0.5,1.06,20250118035626
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,1.09,0.75,0.8,20250118035553
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,1.06,0.75,0.83,20250118033551
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,1.05,0.75,0.84,20250118033444
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,1.03,0.75,0.86,20250118033052
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,1.04,0.75,0.85,20250118033017
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,1.03,0.75,0.86,20250118032900
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,1.02,0.75,0.87,20250118032826
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,1.05,0.75,0.84,20250118032751
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,0.8,0.5,1.09,20250118031400
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,0.81,0.5,1.08,20250118030705
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,0.82,0.5,1.07,20250118030554
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,0.81,0.5,1.08,20250118030237
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,0.8,0.5,1.09,20250118030129
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,0.81,0.5,1.08,20250118030018
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,0.82,0.5,1.07,20250118025943
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,0.83,0.5,1.06,20250118025720
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,1.08,0.75,0.81,20250118025645
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,1.05,0.75,0.84,20250118025609
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,1.04,0.75,0.85,20250118025532
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,1.05,0.75,0.84,20250118025422
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,1.03,0.75,0.86,20250118025346
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,1.04,0.75,0.85,20250118025311
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,1.01,0.75,0.88,20250118025236
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,0.99,0.75,0.9,20250118023511
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,1.0,0.75,0.89,20250118022711
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,0.99,0.75,0.9,20250118022633
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,0.98,0.75,0.91,20250118020021
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,0.97,0.75,0.92,20250118015722
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,0.98,0.75,0.91,20250118015647
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,0.97,0.75,0.92,20250118014636
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,1.0,0.75,0.89,20250118014600
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,1.01,0.75,0.88,20250118014524
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,1.0,0.75,0.89,20250118014226
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,0.99,0.75,0.9,20250118014150
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,0.98,0.75,0.91,20250118004624
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,0.99,0.75,0.9,20250118003032
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,0.98,0.75,0.91,20250118000524
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,0.99,0.75,0.9,20250117234740
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,0.98,0.75,0.91,20250117234313
西班牙人 vs 巴拉多利德,2-1,1-0,Crow*,0.99,0.75,0.9,20250117233816
