Teams,FT Score,HT Score,Bookmaker,Home Odds,Handicap,Away Odds,Timestamp
科莫 vs 亚特兰大,1-2,1-0,澳*,0.94,-0.5,0.92,20250125200000
科莫 vs 亚特兰大,1-2,1-0,澳*,0.9,-0.5,0.96,20250125132934
科莫 vs 亚特兰大,1-2,1-0,澳*,0.98,-0.5,0.88,20250121141304
科莫 vs 亚特兰大,1-2,1-0,澳*,0.94,-0.5,0.92,20250120205425
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.93,-0.5,0.96,20250125215859
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.94,-0.5,0.95,20250125215838
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.95,-0.5,0.94,20250125215717
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.96,-0.5,0.93,20250125215429
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.95,-0.5,0.94,20250125215344
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.96,-0.5,0.93,20250125214053
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.94,-0.5,0.95,20250125213845
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.95,-0.5,0.94,20250125213546
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.94,-0.5,0.95,20250125213414
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.92,-0.5,0.97,20250125213036
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.91,-0.5,0.98,20250125212952
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.92,-0.5,0.97,20250125212657
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.93,-0.5,0.96,20250125212114
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.94,-0.5,0.95,20250125211946
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.95,-0.5,0.94,20250125211903
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.97,-0.5,0.92,20250125211816
科莫 vs 亚特兰大,1-2,1-0,Crow*,1.0,-0.5,0.89,20250125211155
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.98,-0.5,0.91,20250125211111
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.99,-0.5,0.9,20250125210151
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.97,-0.5,0.92,20250125205934
科莫 vs 亚特兰大,1-2,1-0,Crow*,1.01,-0.5,0.88,20250125205848
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.97,-0.5,0.92,20250125205204
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.99,-0.5,0.9,20250125205118
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.97,-0.5,0.92,20250125202932
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.96,-0.5,0.93,20250125201838
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.94,-0.5,0.95,20250125194524
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.95,-0.5,0.94,20250125193557
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.96,-0.5,0.93,20250125192906
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.97,-0.5,0.92,20250125192359
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.95,-0.5,0.94,20250125182124
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.94,-0.5,0.95,20250125182038
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.95,-0.5,0.94,20250125180630
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.94,-0.5,0.95,20250125170312
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.95,-0.5,0.94,20250125162134
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.94,-0.5,0.95,20250125155800
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.93,-0.5,0.96,20250125154311
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.92,-0.5,0.97,20250125154130
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.93,-0.5,0.96,20250125150605
科莫 vs 亚特兰大,1-2,1-0,Crow*,0.92,-0.5,0.97,20250125141149
